repo_url,stars,forks,releases_count,tags_count,closed_issues_count,created_at,updated_at,retrieval_uuid,retrieved_at
https://github.com/jakartaee/jaxb-api,69,46,7,16,129,2018-08-29T09:13:33Z,2026-02-03T21:50:01Z,08f2c4d5-74ce-4478-9cb8-b445ad4aeb2d,2026-02-04T18:35:48.707615+00:00
https://github.com/apache/commons-beanutils,313,221,0,54,0,2013-06-12T07:00:16Z,2026-01-28T20:45:08Z,32901a65-0b82-4a34-8763-fdd2e2392112,2026-02-04T18:35:48.725126+00:00
https://github.com/jboss-javassist/javassist,4230,720,24,57,154,2013-05-24T08:31:32Z,2026-02-03T13:03:57Z,85df923c-4d95-4aaf-b1be-f010330f2d2f,2026-02-04T18:35:48.735633+00:00
https://github.com/luben/zstd-jni,1002,196,0,111,254,2015-02-25T22:29:05Z,2026-02-04T17:56:06Z,bed34dd2-ce7a-4bac-a511-97ac7aab953b,2026-02-04T18:35:48.736634+00:00
https://github.com/eclipse-ee4j/jsonp,154,64,5,18,154,2018-01-09T15:56:19Z,2026-01-13T11:58:31Z,456ee29b-8035-48cf-a5e5-f3451130ec44,2026-02-04T18:35:48.745649+00:00
https://github.com/lz4/lz4-java,1174,281,8,11,112,2012-07-18T17:26:42Z,2026-01-28T07:30:32Z,81c3387b-fc0f-4eda-9845-45c5949f231a,2026-02-04T18:35:48.748657+00:00
https://github.com/apache/commons-validator,220,169,0,53,0,2010-09-26T07:00:19Z,2026-01-28T20:46:06Z,f4ed59b4-5b6c-4a55-8d20-af1970ce22bb,2026-02-04T18:35:48.755656+00:00
https://github.com/openjdk/jmh,2575,327,0,102,0,2019-05-15T06:47:19Z,2026-02-03T22:05:18Z,81392268-8287-4c1b-8463-2b2789fbe1b6,2026-02-04T18:35:48.756656+00:00
https://github.com/codehaus-plexus/plexus-containers,7,11,2,80,25,2015-01-27T16:57:11Z,2025-08-13T11:12:52Z,084567d3-ebb1-460c-9ba1-09ded0c606f2,2026-02-04T18:35:48.762164+00:00
https://github.com/tatsuhiro-t/argparse4j,257,55,5,18,65,2011-11-26T15:51:47Z,2026-01-07T13:26:00Z,c5968332-b867-4b13-b3ed-183b0ed1d17a,2026-02-04T18:35:48.765165+00:00
https://github.com/smallrye/jandex,437,100,87,88,117,2010-08-05T20:34:56Z,2026-02-03T08:12:24Z,c10b36e1-5868-483e-8f45-f09366fca380,2026-02-04T18:35:48.768671+00:00
https://github.com/codehaus-plexus/plexus-utils,37,43,9,75,74,2015-01-27T16:48:02Z,2026-02-03T06:20:54Z,1ad47482-318d-40db-9c1a-8b46c090fabc,2026-02-04T18:35:48.783179+00:00
https://github.com/JSQLParser/JSqlParser,5906,1422,37,38,1538,2011-06-23T22:51:52Z,2026-02-03T00:33:47Z,eb4fad01-1507-4a1f-9655-594bcc492a37,2026-02-04T18:35:48.789685+00:00
https://github.com/hrldcpr/pcollections,784,82,0,27,53,2014-03-20T09:28:01Z,2025-12-16T11:32:45Z,4b616bdd-6d64-4247-b451-a580653c3912,2026-02-04T18:35:48.796770+00:00
https://github.com/apache/commons-digester,59,45,0,45,0,2013-07-12T07:00:18Z,2026-01-28T20:45:27Z,07f64ee8-0d6c-401c-a6d0-abc5ee3c0574,2026-02-04T18:35:48.825791+00:00
